"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_15975","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA
"ASV_15976","Bacteria","Elusimicrobia","Lineage_IIa",NA,NA,NA
"ASV_15977","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_15978","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_15979","Bacteria","Chloroflexi","P2-11E",NA,NA,NA
"ASV_15986","Bacteria","Armatimonadetes",NA,NA,NA,NA
"ASV_15987","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV_15998","Bacteria","Planctomycetes","OM190",NA,NA,NA
"ASV_16000","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV_16003","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma"
"ASV_16004","Bacteria",NA,NA,NA,NA,NA
"ASV_16005","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"ASV_16006","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Ovatusbacter"
"ASV_16012","Bacteria","Verrucomicrobia","Verrucomicrobiae",NA,NA,NA
"ASV_16013","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA
"ASV_16014","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Planotetraspora"
"ASV_16025","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae",NA
"ASV_16026","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_16027","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV_16028","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV_16035","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA
"ASV_16036","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA
"ASV_16044","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_16057","Bacteria",NA,NA,NA,NA,NA
"ASV_16080","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24",NA,NA
"ASV_16081","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"ASV_16097","Bacteria","Acidobacteria","Subgroup_25",NA,NA,NA
"ASV_16101","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter"
"ASV_16102","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_16103","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV_16104","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV_16105","Bacteria","Acidobacteria","Holophagae","Subgroup_7",NA,NA
"ASV_16106","Bacteria",NA,NA,NA,NA,NA
"ASV_16107","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Achromobacter"
"ASV_16108","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Blfdi19",NA
"ASV_16109","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"ASV_16110","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA
"ASV_16111","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV_16112","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA
"ASV_16113","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis"
"ASV_16114","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA
"ASV_16115","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA
"ASV_16116","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"ASV_16117","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV_16118","Bacteria","Planctomycetes","OM190",NA,NA,NA
"ASV_16119","Bacteria","Acidobacteria","Subgroup_22",NA,NA,NA
"ASV_16120","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae",NA
"ASV_16121","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae",NA
"ASV_16122","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"ASV_16123","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA
"ASV_16124","Bacteria","Acidobacteria","Subgroup_11",NA,NA,NA
"ASV_16125","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_16126","Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA
"ASV_16127","Bacteria",NA,NA,NA,NA,NA
"ASV_16128","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa"
"ASV_16129","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae",NA
"ASV_16130","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV_16131","Bacteria","Planctomycetes","OM190",NA,NA,NA
"ASV_16132","Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA
"ASV_16133","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_16134","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus"
"ASV_16135","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_16136","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV_16139","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA
"ASV_16140","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales",NA,NA
"ASV_16145","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"ASV_16146","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722",NA
"ASV_16151","Bacteria","Acidobacteria","Subgroup_25",NA,NA,NA
"ASV_16152","Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus"
"ASV_16153","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_16156","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_16157","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV_16158","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"ASV_16163","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_16164","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Edaphobacter"
"ASV_16165","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales",NA,NA
"ASV_16177","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea"
"ASV_16178","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA
"ASV_16203","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera"
"ASV_16204","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA
"ASV_16205","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae",NA
"ASV_16206","Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA
"ASV_16221","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA
"ASV_16222","Bacteria",NA,NA,NA,NA,NA
"ASV_16223","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"ASV_16224","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea"
"ASV_16225","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"ASV_16226","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"ASV_16227","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3_termite_group",NA
"ASV_16251","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV_16252","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"ASV_16253","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA
"ASV_16254","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera"
"ASV_16255","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera"
"ASV_16256","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"ASV_16257","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA
"ASV_16258","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV_16259","Bacteria",NA,NA,NA,NA,NA
"ASV_16260","Bacteria","Planctomycetes","OM190",NA,NA,NA
"ASV_16261","Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales",NA,NA
"ASV_16263","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA
"ASV_16264","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"ASV_16265","Bacteria",NA,NA,NA,NA,NA
"ASV_16266","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Schlesneriaceae","Schlesneria"
"ASV_16267","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1"
"ASV_16268","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
