"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_2483","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_2484","Fungi","Ascomycota","Sordariomycetes","Microascales",NA,NA,NA
"ASV_2490","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_2492","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","laminatus"
"ASV_2494","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",NA
"ASV_2495","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_2497","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","magnus"
"ASV_2500","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta",NA
"ASV_2501","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_2505","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","conoides"
"ASV_2506","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","minutissima"
"ASV_2507","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","alpina"
"ASV_2512","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","laminatus"
"ASV_2513","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2514","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",NA
"ASV_2519","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","tofieldiae"
"ASV_2526","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","proliferata"
"ASV_2532","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","multipilosa"
"ASV_2533","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismatales_fam_Incertae_sedis","Karstenia","macer"
"ASV_2534","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",NA
"ASV_2539","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium",NA
"ASV_2542","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","taminensis"
"ASV_2543","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Paramyrothecium",NA
"ASV_2545","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Sigarispora","arundinis"
"ASV_2548","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum",NA
"ASV_2549","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae","Phialemonium","inflatum"
"ASV_2551","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae",NA,NA
"ASV_2555","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apiosordaria","stercoraria"
"ASV_2558","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae",NA,NA
"ASV_2559","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",NA,NA
"ASV_2564","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",NA
"ASV_2565","Fungi","Ascomycota","Orbiliomycetes",NA,NA,NA,NA
"ASV_2566","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","sayulitensis"
"ASV_2567","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"ASV_2568","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_2571","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","viscosum"
"ASV_2575","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius",NA
"ASV_2581","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","anisopliae"
"ASV_2583","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_2584","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_2585","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Myxarium",NA
"ASV_2586","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Plenodomus","biglobosus"
"ASV_2588","Fungi","Chytridiomycota","Lobulomycetes",NA,NA,NA,NA
"ASV_2591","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",NA
"ASV_2593","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora",NA
"ASV_2594","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_2602","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_2603","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","pratense"
"ASV_2604","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_2605","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_2610","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Gongronella","butleri"
"ASV_2611","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_2616","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_2617","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_2619","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","marquandii"
"ASV_2620","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2621","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",NA
"ASV_2624","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae",NA,NA
"ASV_2625","Fungi","Kickxellomycota","GS19","GS19",NA,NA,NA
"ASV_2626","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","cucumeris"
"ASV_2629","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","victoriae"
"ASV_2630","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_2631","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_2632","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2634","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","hyalina"
"ASV_2637","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",NA,NA
"ASV_2639","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA
"ASV_2641","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_2642","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","hyalina"
"ASV_2643","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"ASV_2647","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Arthrocladium","fulminans"
"ASV_2648","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Neofitzroyomyces","nerii"
"ASV_2649","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella","litseae"
"ASV_2650","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_2651","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Corymbiglomus","corymbiforme"
"ASV_2654","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_2656","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae",NA,NA
"ASV_2657","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2658","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus",NA
"ASV_2660","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV_2661","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","brassicae"
"ASV_2662","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2663","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2664","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","friesii"
"ASV_2665","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2671","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_2672","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2678","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","cucumeris"
"ASV_2679","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA
"ASV_2682","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_2686","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_2688","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Stenocarpella","maydis"
"ASV_2689","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_2690","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","rugulosus"
"ASV_2693","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","samararum"
"ASV_2697","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2702","Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"ASV_2703","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA
"ASV_2706","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","chlamydosporia"
"ASV_2709","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","cucumeris"
"ASV_2710","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Sporidesmiella",NA
"ASV_2713","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Daldinia",NA
"ASV_2715","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2716","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_2717","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"ASV_2718","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2725","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_2726","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","perpusilla"
"ASV_2727","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_2728","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","quadriseptata"
"ASV_2729","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA
"ASV_2730","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_2733","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_2734","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"ASV_2737","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","semi-immersa"
"ASV_2739","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_2746","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"ASV_2748","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium","heptasporum"
"ASV_2750","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",NA
"ASV_2752","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus",NA
"ASV_2755","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_2758","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"ASV_2762","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_2764","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Sonoraphlyctidaceae","Sonoraphlyctis","ranzonii"
"ASV_2765","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","mitrata"
"ASV_2766","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_2768","Fungi","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA
"ASV_2771","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae",NA,NA
"ASV_2772","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_2779","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"ASV_2780","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"ASV_2781","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_2782","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","pullulans"
"ASV_2790","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","coronatus"
"ASV_2791","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_2792","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_2794","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","pannorum"
"ASV_2795","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_2797","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2798","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"ASV_2799","Fungi","Ascomycota","Eurotiomycetes","Onygenales",NA,NA,NA
"ASV_2800","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2801","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_2817","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2819","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA
"ASV_2828","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2832","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales",NA,NA,NA
"ASV_2836","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_2837","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2841","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_2851","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pseudaleuria",NA
"ASV_2853","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_2856","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Bulleromyces","albus"
"ASV_2857","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_2862","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora",NA
"ASV_2863","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_2864","Fungi","Ascomycota","Eurotiomycetes","Mycocaliciales","Mycocaliciaceae","Mycocalicium","victoriae"
"ASV_2867","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_2870","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","armeniacum"
"ASV_2871","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2872","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","nemorosus"
"ASV_2875","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2876","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_2878","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","constrictum"
"ASV_2881","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber",NA
"ASV_2886","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_2889","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_2891","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","aggregatum"
"ASV_2892","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","indicum"
"ASV_2893","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"ASV_2894","Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"ASV_2895","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_2897","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA
"ASV_2899","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Cercospora","sojina"
"ASV_2903","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","tetrastratosum"
"ASV_2908","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","dimennae"
"ASV_2911","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"ASV_2912","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","coprosmae"
"ASV_2913","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",NA
"ASV_2914","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_2921","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA
"ASV_2927","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA
"ASV_2928","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_2929","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","angustispirale"
"ASV_2930","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"ASV_2945","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_2947","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces",NA
"ASV_2948","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Kochiomyces","dichotomus"
"ASV_2949","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_2950","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Dictyosporella",NA
"ASV_2951","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","heteroderae"
"ASV_2958","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_2961","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae",NA,NA
"ASV_2962","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopezizella",NA
"ASV_2963","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_2964","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2965","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",NA
"ASV_2966","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_2969","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Pseudoophiobolus","galii"
"ASV_2973","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","viscosum"
"ASV_2977","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_2979","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora",NA
"ASV_2983","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae",NA,NA
"ASV_2984","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_2985","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_2986","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber",NA
"ASV_2990","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","apiense"
"ASV_2992","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_2995","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia","puccinelliae"
"ASV_2999","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiales_fam_Incertae_sedis","Mrakiella","aquatica"
"ASV_3001","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA
