"Kingdom" "Phylum" "Class" "Order" "Family" "Genus"
"ASV6829" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Variovorax"
"ASV6927" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" NA
"ASV6937" "Bacteria" "Acidobacteria" "Subgroup_25" NA NA NA
"ASV6938" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV6939" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium"
"ASV6940" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV6941" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Povalibacter"
"ASV6942" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV6943" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas"
"ASV6949" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Paenarthrobacter"
"ASV7056" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV7057" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV7058" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "mle1-7"
"ASV7059" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV7063" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV7070" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA
"ASV7071" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV7072" "Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas"
"ASV7073" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV7074" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV7204" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Acinetobacter"
"ASV7205" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV7206" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "CCD24" NA NA
"ASV7207" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV7221" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Opitutus"
"ASV7226" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV7227" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV7228" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Paenibacillus"
"ASV7229" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Clostridium_sensu_stricto_13"
"ASV7232" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV7359" "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10"
"ASV7362" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacterium"
"ASV7371" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV7372" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Propionibacteriaceae" "Microlunatus"
"ASV7373" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Labraceae" "Labrys"
"ASV7374" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" "Aquisphaera"
"ASV7383" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV7384" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV7514" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Azospirillales" "Inquilinaceae" "Inquilinus"
"ASV7515" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" "Saccharimonadaceae" NA
"ASV7516" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV7517" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV7524" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA
"ASV7525" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV7526" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "JG30-KF-AS9" NA
"ASV7527" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Terrimonas"
"ASV7528" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Frankiaceae" "Frankia"
"ASV7529" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV7530" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Asticcacaulis"
"ASV7535" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA
"ASV7669" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" NA
"ASV7670" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Reyranellales" "Reyranellaceae" "Reyranella"
"ASV7671" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV7675" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Nocardia"
"ASV7676" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV7679" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Blastocatellales" "Blastocatellaceae" NA
"ASV7685" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV7686" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV7687" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV7688" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" NA NA
"ASV7689" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV7826" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV7827" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA
"ASV7831" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV7832" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "11-24" NA NA
"ASV7841" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "PLTA13" NA NA
"ASV7843" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" "Singulisphaera"
"ASV7844" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" NA
"ASV7845" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV7846" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" NA
"ASV7847" "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10"
"ASV7848" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV7849" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV7850" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV7854" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV7855" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter"
"ASV8003" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV8004" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Chryseolinea"
"ASV8005" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Luteimonas"
"ASV8011" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV8012" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_Incertae_Sedis" "Unknown_Family" "Acidibacter"
"ASV8019" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV8020" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Lysobacter"
"ASV8021" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Stakelama"
"ASV8022" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV8023" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV8024" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV8025" "Bacteria" "Acidobacteria" "Subgroup_5" NA NA NA
"ASV8035" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV8186" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV8191" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Labraceae" "Labrys"
"ASV8196" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV8207" "Bacteria" NA NA NA NA NA
"ASV8208" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV8209" "Bacteria" NA NA NA NA NA
"ASV8211" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium"
"ASV8212" "Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas"
"ASV8213" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV8214" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV8221" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Pseudoduganella"
"ASV8349" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV8350" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV8358" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Bosea"
"ASV8359" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA
"ASV8371" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV8372" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Mycobacteriaceae" "Mycobacterium"
"ASV8373" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV8386" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV8551" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV8552" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV8553" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA
"ASV8554" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV8559" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Stenotrophomonas"
"ASV8565" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Blastocatellales" "Blastocatellaceae" "Aridibacter"
"ASV8566" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV8567" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Roseateles"
"ASV8568" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV8569" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "JG30-KF-AS9" NA
"ASV8570" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV8571" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV8750" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "DS-100" NA NA
"ASV8751" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV8753" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV8754" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV8755" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Tistrellales" "Geminicoccaceae" NA
"ASV8760" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV8772" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV8773" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14"
"ASV8774" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV8775" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV8777" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" "Nitrospira"
"ASV8778" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1"
"ASV8779" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV8780" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV8785" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV8787" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV8960" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV8961" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV8962" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Fimbriiglobus"
"ASV8974" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Achromobacter"
"ASV8976" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV8977" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV8978" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV8979" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus"
"ASV8980" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV8981" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV8982" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV8983" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV8984" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Labraceae" "Labrys"
"ASV8985" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV8993" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV8994" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV8995" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV8996" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV9173" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV9174" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV9181" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV9184" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV9185" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV9186" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV9187" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylobacterium"
"ASV9188" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV9189" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Verrucomicrobium"
"ASV9190" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Alicyclobacillaceae" "Tumebacillus"
"ASV9191" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Acidobacteriaceae_(Subgroup_1)" "Edaphobacter"
"ASV9192" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV9193" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" NA
"ASV9194" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV9195" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV9405" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV9420" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV9421" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV9422" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV9424" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV9425" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Cellulomonadaceae" "Cellulomonas"
"ASV9426" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV9427" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA
"ASV9428" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Xylophilus"
"ASV9429" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" NA
"ASV9430" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "Ilumatobacter"
"ASV9431" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" NA
"ASV9442" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium"
"ASV9447" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
"ASV9645" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV9646" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1"
"ASV9647" "Bacteria" NA NA NA NA NA
"ASV9648" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV9653" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV9654" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV9661" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV9662" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "CCD24" NA NA
"ASV9663" "Bacteria" "Chloroflexi" "Dehalococcoidia" "S085" NA NA
"ASV9664" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV9665" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV9666" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Tistrellales" "Geminicoccaceae" "Candidatus_Alysiosphaera"
"ASV9667" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV9668" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV9669" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Parafilimonas"
"ASV9678" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV9680" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV9683" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium"
"ASV9894" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA
"ASV9895" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV9897" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Geodermatophilaceae" "Blastococcus"
"ASV9899" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Azospirillales" "Azospirillaceae" "Skermanella"
"ASV9914" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" "Aquisphaera"
"ASV9919" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Psychroglaciecola"
"ASV9920" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV9921" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV9922" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA
"ASV9923" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV9924" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV9925" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV9926" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" "Nitrospira"
"ASV9927" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV9928" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV10157" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "MND1"
"ASV10158" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV10159" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Candidatus_Solibacter"
"ASV10162" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Povalibacter"
"ASV10163" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV10172" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV10173" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV10174" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV10175" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Dactylosporangium"
"ASV10176" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Xiphinematobacteraceae" "Candidatus_Xiphinematobacter"
"ASV10177" "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "A4b" NA
"ASV10178" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV10179" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV10180" "Bacteria" "BRC1" NA NA NA NA
"ASV10181" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "BIrii41" NA
"ASV10182" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV10196" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacterium"
"ASV10197" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV10199" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" NA
"ASV10423" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV10424" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Cytophagaceae" "Cytophaga"
"ASV10425" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Geodermatophilaceae" "Blastococcus"
