"Kingdom" "Phylum" "Class" "Order" "Family" "Genus"
"ASV11546" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV11547" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA
"ASV11548" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1"
"ASV11549" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV11550" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "SC-I-84" NA
"ASV11551" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS_17" NA
"ASV11552" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV11553" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Crocinitomicaceae" "Fluviicola"
"ASV11554" "Bacteria" "Actinobacteria" "Acidimicrobiia" NA NA NA
"ASV11555" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV11556" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV11557" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV11558" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV11559" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" NA
"ASV11560" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Peptostreptococcaceae" "Paraclostridium"
"ASV11562" "Bacteria" "Planctomycetes" "Planctomycetacia" NA NA NA
"ASV11563" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV11564" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV11565" "Bacteria" "Acidobacteria" "Subgroup_5" NA NA NA
"ASV11567" "Bacteria" "Chloroflexi" "Dehalococcoidia" "S085" NA NA
"ASV11571" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Psychroglaciecola"
"ASV11574" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV11575" "Bacteria" "Cyanobacteria" "Melainabacteria" "Vampirovibrionales" NA NA
"ASV11576" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV11577" "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10"
"ASV11582" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV11587" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" NA
"ASV11588" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV11595" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV11601" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV11605" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV11606" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA
"ASV11607" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV11608" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV11609" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Candidatus_Solibacter"
"ASV11610" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV11616" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV11625" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV11628" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV11640" "Bacteria" "Chloroflexi" "Ktedonobacteria" "C0119" NA NA
"ASV11641" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter"
"ASV11642" "Bacteria" "Actinobacteria" "Actinobacteria" "Kineosporiales" "Kineosporiaceae" NA
"ASV11643" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV11644" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV11645" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV11646" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Reyranellales" "Reyranellaceae" "Reyranella"
"ASV11647" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "DS-100" NA NA
"ASV11648" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV11649" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Ohtaekwangia"
"ASV11650" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Paludibaculum"
"ASV11651" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Altererythrobacter"
"ASV11652" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV11653" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" NA
"ASV11654" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Azospirillales" "Azospirillaceae" "Azospirillum"
"ASV11655" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV11656" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" NA
"ASV11657" "Bacteria" "Chloroflexi" "Ktedonobacteria" "C0119" NA NA
"ASV11658" "Bacteria" "Chloroflexi" NA NA NA NA
"ASV11669" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Taibaiella"
"ASV11672" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA
"ASV11674" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV11675" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV11685" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "UBA6140"
"ASV11686" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA
"ASV11687" "Bacteria" "Gemmatimonadetes" "Longimicrobia" "Longimicrobiales" "Longimicrobiaceae" NA
"ASV11688" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV11689" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV11690" "Bacteria" "Actinobacteria" "Actinobacteria" "Catenulisporales" "Catenulisporaceae" "Catenulispora"
"ASV11691" "Bacteria" NA NA NA NA NA
"ASV11693" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "BIrii41" NA
"ASV11694" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV11695" "Bacteria" NA NA NA NA NA
"ASV11696" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV11697" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" "Aquicella"
"ASV11698" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA
"ASV11699" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "AKYH767" NA
"ASV11703" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV11706" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV11707" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA
"ASV11708" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Ohtaekwangia"
"ASV11721" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Labraceae" "Labrys"
"ASV11723" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV11733" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Shimazuella"
"ASV11734" "Bacteria" "Actinobacteria" "Actinobacteria" "Pseudonocardiales" "Pseudonocardiaceae" NA
"ASV11735" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" NA
"ASV11747" "Bacteria" NA NA NA NA NA
"ASV11751" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" NA NA
"ASV11756" "Bacteria" "Acidobacteria" "Subgroup_25" NA NA NA
"ASV11776" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_Incertae_Sedis" "Nordella"
"ASV11788" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" NA NA
"ASV11794" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV11803" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Cyclobacteriaceae" NA
"ASV11823" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Saprospiraceae" NA
"ASV11824" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "SC-I-84" NA
"ASV11825" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV11826" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV11827" "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "A4b" NA
"ASV11830" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV11839" "Bacteria" NA NA NA NA NA
"ASV11840" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV11842" "Bacteria" NA NA NA NA NA
"ASV11845" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV11846" "Bacteria" "Chloroflexi" "Anaerolineae" "Caldilineales" "Caldilineaceae" NA
"ASV11847" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Azospirillales" "Azospirillaceae" "Skermanella"
"ASV11848" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Parasegetibacter"
"ASV11851" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV11860" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV11861" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "alphaI_cluster"
"ASV11862" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14"
"ASV11874" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV11875" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV11876" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA
"ASV11877" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV11878" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" NA
"ASV11879" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV11880" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV11881" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS_17" NA
"ASV11882" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter"
"ASV11883" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV11884" "Bacteria" NA NA NA NA NA
"ASV11885" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Prosthecobacter"
"ASV11886" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Cytophagaceae" "Sporocytophaga"
"ASV11887" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV11888" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IV" NA NA
"ASV11889" "Bacteria" "Actinobacteria" "Actinobacteria" "Glycomycetales" "Glycomycetaceae" "Glycomyces"
"ASV11890" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA
"ASV11891" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV11892" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Bryobacter"
"ASV11893" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Crocinitomicaceae" "Fluviicola"
"ASV11894" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Cyclobacteriaceae" NA
"ASV11895" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV11896" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "CCD24" NA NA
"ASV11897" "Bacteria" NA NA NA NA NA
"ASV11898" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV11899" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV11901" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV11902" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" "Vicinamibacter"
"ASV11903" "Bacteria" "Chloroflexi" "SHA-26" NA NA NA
"ASV11908" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Iamiaceae" "Iamia"
"ASV11915" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV11916" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylobacterium"
"ASV11920" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Tistrellales" "Geminicoccaceae" "Candidatus_Alysiosphaera"
"ASV11925" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Porphyrobacter"
"ASV11926" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter"
"ASV11927" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Actinoplanes"
"ASV11928" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV11939" "Bacteria" NA NA NA NA NA
"ASV11940" "Bacteria" NA NA NA NA NA
"ASV11951" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV11952" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "MBNT15" NA NA
"ASV11965" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "JG30-KF-AS9" NA
"ASV11966" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV11994" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV11995" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" NA NA
"ASV11996" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" NA
"ASV11997" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1"
"ASV11998" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "R7C24" NA NA
"ASV11999" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV12000" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV12001" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV12002" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "CL500-29_marine_group"
"ASV12003" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV12004" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Candidatus_Solibacter"
"ASV12005" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV12006" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" NA NA
"ASV12007" "Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" NA NA
"ASV12008" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Koribacteraceae" "Candidatus_Koribacter"
"ASV12009" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Jahnella"
"ASV12010" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV12011" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Spirosoma"
"ASV12012" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium"
"ASV12013" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptosporangiales" "Thermomonosporaceae" "Actinoallomurus"
"ASV12014" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV12020" "Bacteria" "Chloroflexi" "Ktedonobacteria" "C0119" NA NA
"ASV12023" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Blastocatellales" "Blastocatellaceae" NA
"ASV12027" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Opitutus"
"ASV12028" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Rhodoplanes"
"ASV12031" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium"
"ASV12034" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV12035" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV12037" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV12038" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1"
"ASV12049" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV12050" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV12058" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Koribacteraceae" "Candidatus_Koribacter"
"ASV12066" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Iamiaceae" "Iamia"
"ASV12067" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Acidobacteriaceae_(Subgroup_1)" "Terriglobus"
"ASV12068" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Tistrellales" "Geminicoccaceae" "Candidatus_Alysiosphaera"
"ASV12069" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV12070" "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10"
"ASV12071" "Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" NA NA
"ASV12072" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA
"ASV12073" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV12074" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV12075" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" NA
"ASV12076" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" NA
"ASV12077" "Bacteria" NA NA NA NA NA
"ASV12078" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium"
"ASV12079" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV12085" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Nocardia"
"ASV12087" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Dongiales" "Dongiaceae" "Dongia"
"ASV12094" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Actinoplanes"
"ASV12104" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV12105" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV12106" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Chryseolinea"
"ASV12107" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium"
"ASV12108" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Asticcacaulis"
"ASV12123" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" "Nitrospira"
"ASV12131" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA
"ASV12140" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV12152" "Bacteria" "Chloroflexi" "Dehalococcoidia" "S085" NA NA
"ASV12170" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Ohtaekwangia"
"ASV12176" "Bacteria" NA NA NA NA NA
"ASV12177" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV12189" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Dyadobacter"
"ASV12190" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium"
"ASV12191" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV12192" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV12193" "Bacteria" NA NA NA NA NA
"ASV12195" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV12208" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" "Singulisphaera"
"ASV12214" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Sphingobacterium"
"ASV12219" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA
"ASV12220" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium"
"ASV12224" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" NA
"ASV12225" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA
"ASV12226" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS_17" NA
"ASV12227" "Bacteria" "Actinobacteria" "Actinobacteria" "Kineosporiales" "Kineosporiaceae" "Angustibacter"
"ASV12231" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus"
"ASV12232" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Parafilimonas"
"ASV12233" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV12234" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter"
"ASV12250" "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" NA NA
"ASV12255" "Bacteria" "Chloroflexi" NA NA NA NA
"ASV12262" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV12263" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA
"ASV12264" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV12265" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" NA
"ASV12266" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV12267" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Flexibacter"
"ASV12268" "Bacteria" "Latescibacteria" "Latescibacteria" "Latescibacterales" "Latescibacteraceae" NA
"ASV12269" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" NA
"ASV12270" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter"
"ASV12271" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
